column,country,2016-12-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00
Equipamiento y mantenimiento del hogar - current_prices_yoy,Argentina,,,,,,,,,,,,,17.436000000000007,17.621903044589814,19.14331506259883,23.491588755777855,23.657233675362743,23.001911307422816,26.363842724559603,28.558998132579603,31.329188232616257,42.63006076344824,47.694507295930144,51.5683723049557,50.02435369052078,52.45495719479696,54.0124563782405,52.949110848527646,58.00004852997234,59.558188334762896,58.646386265083294,56.08458020056322,60.53388923103482,57.16259678826248,62.95153512513583,58.236617350428176,63.73455721507115,57.409991287696194,56.32650646472905,54.96796798249066,49.99130562726555,49.431015043819215,50.35282739904534,52.33521165394664,48.58185551718268,41.90630490040357,37.11566623241404,41.73552420633588,37.69897092194108,43.63840438062741,47.12558616395044,47.51074547068588,51.9702937431568,51.28274804099553,50.07228573545024,48.4165439739946,48.15660473382432,49.4502870210064,46.97034652170744,45.21478330916706,46.60239709362028,47.10571522039226,46.9293210802534
Estacional,Argentina,100.0,101.6969,102.3345,104.7868,108.1867,109.0536,110.0769,110.589,111.7749,116.214,119.0242,121.0614,121.4632,124.7001,123.8509,125.8663,126.9623,130.1734,134.5438,139.6235,142.3224,147.9747,157.1936,161.9369,164.2686,166.073,169.2729,177.3407,180.1891,181.3032,185.7752,192.5377,199.9586,217.0323,223.1837,239.5597,244.6754,253.5739,259.9507,272.7059,285.8904,299.283,313.5633,316.5328,329.1168,355.0322,388.9845,396.9082,402.2137,414.3419,427.2775,457.8837,467.7635,474.7275,477.1486,500.4272,503.3702,535.3815,578.9276,581.892,603.6269,658.2543,713.7013
Estacional - constant_prices,Argentina,626.2656271251417,626.9499296180167,618.1031347467479,618.2369739535969,621.782723732109,617.8997503327545,616.3504373401645,608.6739702363958,606.6876853765626,619.0325544685526,624.5414037715774,626.6144899056761,609.5425409279366,614.7213914689787,596.2257584544152,592.3050014868834,581.7551972785645,584.2005974655003,582.2703578004199,586.085325024294,574.9896640415344,561.3382541958551,565.7589340199978,564.7583809117012,558.3725479773509,548.5966594295938,538.6965682278197,539.0369185151625,529.6854822996163,516.9355000743857,515.7606237634901,523.0284690540775,522.2955158322262,535.3090954830209,532.895927575824,548.4150699622719,540.1410326152518,547.1996108556873,549.9611977665559,558.515551670471,576.8651016441311,594.9640166469004,609.9341955684288,604.2300102578597,611.734790318837,641.9301255321827,677.571228650316,667.9937235937466,650.887349012795,644.7249618317244,641.7500341015138,656.2204758271523,643.9767600773449,632.0736937764874,616.1952046240857,627.4344243864992,615.7310738881617,637.0504336903233,665.5709536328119,652.6624498617599,652.255083064,684.584472000001,713.7013
Estacional - current_prices_mom,Argentina,,1.6969000000000012,0.6269610971425976,2.3963570447893767,3.244588058801301,0.8012999749507088,0.9383459143026852,0.4652202233166091,1.0723489677996856,3.971464076460807,2.418125182852316,1.71158470294277,0.3318976981928179,2.6649223797825305,-0.6809938404219507,1.6272792527143531,0.8707652485216544,2.5291759837368977,3.3573679415303204,3.775499131137972,1.9329840607061,3.971476029072041,6.230051488531485,3.017489261649331,1.439881830515466,1.0984448640823707,1.9268032732593363,4.766149808977116,1.6061738788670563,0.6182948913113995,2.466586359203804,3.640152183929812,3.8542581530785824,8.538617493821231,2.8343246604307204,7.337453407215677,2.1354593447896253,3.6368592837694447,2.5147698560459064,4.9067765541696895,4.834695545640932,4.684522460355445,4.771503894307405,0.9470177154022652,3.975575359014938,7.874225806765245,9.563160749926356,2.037022040723979,1.3367070773544043,3.015362231569929,3.12196280414796,7.163073178437895,2.1577094795032004,1.4887865342208206,0.509997840866605,4.8786897834343534,0.5880975294708213,6.35939513304522,8.133657961659125,0.512050211459969,3.735212032473356,9.049861760633917,8.423340341263241
Estacional - current_prices_yoy,Argentina,,,,,,,,,,,,,21.463199999999997,22.619371878592176,21.025558340540076,20.1165604828089,17.354813484467122,19.366439989142936,22.22709760176751,26.254419517311867,27.32948094786931,27.32949558572979,32.06860453588432,33.76427168362501,35.24145584835572,33.17792046678392,36.67474358280805,40.89609371213741,41.92331109313552,39.27822427623464,38.07786014665857,37.89777508800452,40.49692810126868,46.66851833455312,41.9801442297905,47.93397922277131,48.948368708322846,52.68821542333792,53.56900011756165,53.7751345291859,58.66131747147858,65.07320334114345,68.78641497896383,64.40042651387235,64.59247064142279,63.58495947377418,74.28893776740865,65.68237479008366,64.38665268351458,63.40084685371799,64.3686668279793,67.90384806489335,63.61637186838034,58.62160563747357,52.16978517575237,58.09647530998368,52.94576272010423,50.79801212397073,48.83050609985744,46.606192565434526,50.07616597843385,58.86742325601151,67.03460865596713
Nivel general,Argentina,100.0,101.5859,103.6859,106.1476,108.9667,110.5301,111.8477,113.7852,115.3819,117.5719,119.3528,120.994,124.7956,126.9887,130.0606,133.1054,136.7512,139.5893,144.8053,149.2966,155.1034,165.2383,174.1473,179.6388,184.2552,189.6101,196.7501,205.9571,213.0517,219.5691,225.537,230.494,239.6077,253.7102,262.0661,273.2158,283.4442,289.8299,295.666,305.5515,310.1243,314.9087,321.9738,328.2014,337.0632,346.6207,359.657,371.0211,385.8826,401.5071,415.8595,435.8657,453.6503,468.725,483.6049,498.0987,510.3942,528.4968,547.0802,560.9184,582.4575,605.0317,633.4341
Nivel general - YTD_change,Argentina,,0.0158589999999998,0.0368589999999999,0.0614759999999998,0.0896669999999997,0.1053009999999998,0.1184769999999997,0.1378519999999996,0.1538189999999997,0.1757189999999997,0.1935279999999999,0.2099399999999998,0.2479559999999996,0.0175735362464701,0.0421889874322491,0.0665872835260219,0.0958014545384615,0.1185434422367457,0.1603397876207175,0.1963290372416981,0.2428595238934712,0.3240715217523704,0.3954602566116123,0.439464211879266,0.4764559006888071,0.0290624090934745,0.0678130115188064,0.1177817505286145,0.1562859555659757,0.1916575488778604,0.2240468654344625,0.2509497696672873,0.3004121457630502,0.3769500128083221,0.4222996148819677,0.4828118826497158,0.5383240201633386,0.0225289492605598,0.043118892536873,0.0779952456250647,0.0941282270019989,0.1110077397949931,0.1359336334982332,0.1579048010155084,0.189169508495852,0.222888667328525,0.2688811413322267,0.3089740414515447,0.3614058781234539,0.0404902941982872,0.0776839898974455,0.1295292920696606,0.1756174028059312,0.2146829113310631,0.2532436031062299,0.2908037314976113,0.3226670495119506,0.3695792450864594,0.4177374154729967,0.4535985815374941,0.5094163354346637,0.0387568191670637,0.0875198619641777
Nivel general - YTD_sum,Argentina,100.0,101.5859,205.2718,311.4194,420.3861,530.9162,642.7639,756.5491,871.931,989.5029,1108.8557,1229.8497,1354.6453,126.9887,257.0493,390.1547,526.9059,666.4952000000001,811.3005,960.5971,1115.7005,1280.9388,1455.0861,1634.7249,1818.9801,189.6101,386.3602,592.3172999999999,805.369,1024.9381,1250.4751,1480.9691,1720.5768,1974.287,2236.3531,2509.5689,2793.0131,289.8299,585.4959,891.0473999999999,1201.1717,1516.0804,1838.0542,2166.2556,2503.3188,2849.9395,3209.5965,3580.6176,3966.5002,401.5071,817.3666000000001,1253.2323,1706.8826,2175.6076000000003,2659.2125,3157.3112,3667.7054,4196.2022,4743.2824,5304.2008000000005,5886.6583,605.0317,1238.4658
Nivel general - constant_prices,Argentina,626.2656271251417,626.2656271251421,626.2656271251418,626.2656271251419,626.2656271251421,626.265627125142,626.2656271251418,626.2656271251421,626.2656271251418,626.2656271251417,626.265627125142,626.2656271251396,626.2656271251407,626.0032699639912,626.1196315895671,626.3709519141519,626.6090117623927,626.457882023447,626.6794444812554,626.6892488443708,626.6255477542518,626.8272809358016,626.7773675929602,626.4941334366715,626.3098699451775,626.3478557869805,626.1404139025229,626.0180575035464,626.2886737835595,626.0400396097962,626.1497971836191,626.1367199574449,625.8596893000517,625.7749545888622,625.7354701337,625.4627221181112,625.7263414172571,625.4382193685658,625.5217912429031,625.7850108348955,625.7638795909726,626.0273554764345,626.2940551305275,626.5042210116736,626.504894238751,626.7213775625227,626.4857221372232,624.4259154153223,624.4593422455893,624.7537353153672,624.6007531555922,624.6651650861012,624.5469139899021,624.0816934249312,624.5329448995774,624.5149566653522,624.3229513234777,628.8583293295493,628.957214041323,629.1380137835519,629.3802762,629.232968000001,633.4341
Nivel general - cumsum_12,Argentina,,,,,,,,,,,,1329.8497,1354.6453,1380.0481,1406.4228,1433.3806,1461.1651000000002,1490.2243,1523.1819,1558.6933,1598.4148,1646.0812,1700.8757,1759.5205,1818.9801,1881.6015,1948.291,2021.1427,2097.4432,2177.423,2258.1547,2339.3521,2423.8564,2512.3283,2600.2471,2693.8241000000003,2793.0131,2893.2329000000004,2992.1488,3091.7432,3188.8158,3284.1554,3380.5922,3478.2996,3575.7551,3668.6656,3766.2565,3864.0618,3966.5002,4078.1774,4198.3709,4328.6851,4472.2111,4626.0274,4787.6585000000005,4957.555799999999,5130.8868,5312.762900000001,5500.186100000001,5690.0834,5886.658300000001,6090.1829,6307.7575
Nivel general - current_prices_mom,Argentina,,1.5858999999999843,2.0672160211210544,2.374189740360056,2.655830183631092,1.434750249388128,1.1920734713892325,1.7322662871029015,1.4032580687119325,1.898044667317844,1.5147326869770827,1.3750829473627713,3.1419739821809234,1.7573536246470178,2.419034134533238,2.3410625508417,2.7390323758465174,2.0753748413176565,3.736676091935398,3.1016129934470893,3.8894388753662135,6.534286160071301,5.391607151610733,3.15336499618426,2.569823445714392,2.9062409093474573,3.765622189957196,4.679540188289599,3.444697949233122,3.0590696999836187,2.718005402399526,2.197865538692101,3.953985787048686,5.885662272122305,3.293482090984124,4.254537309480311,3.743707355138337,2.2528949260559816,2.013629373642956,3.343468643672254,1.496572590872569,1.542736251238619,2.2435391591276943,1.9341946456512995,2.7001103590661213,2.835521646978956,3.760969843982198,3.1597049410966527,4.005567338353533,4.04902941982872,3.57463168148211,4.810807496281799,4.080293539959667,3.3229780736395487,3.1745479758920503,2.9970333220362466,2.4684866674014705,3.546787953311381,3.51627483837178,2.5294646013509503,3.839970305841267,3.875681916706375,4.694365601008999
Nivel general - current_prices_yoy,Argentina,,,,,,,,,,,,,24.795599999999983,25.006226257777907,25.437113435867364,25.396523331662717,25.498156776336263,26.290756997415187,29.4664977464892,31.20915549649692,34.42611016112578,40.54234047421197,45.90968959253574,48.46918028993174,47.64559006888065,49.31257663083408,51.275713013779736,54.73233993511908,55.79512282159131,57.29651198193557,55.75189582149274,54.38663707010072,54.48255808705677,53.54200569722636,50.48530755285898,52.09175300658877,53.83240201633388,52.85572867690067,50.27489185520109,48.3568665513352,45.56293143870713,43.42122821471692,42.75874911876987,42.390430987357576,40.6729416458653,36.62071923005068,37.23904007424079,35.79781989182178,36.140587812345416,38.53198030983,40.651782754865295,42.64884970291425,46.28015282904308,48.84472864674745,50.20007839147161,51.76617162510582,51.42388727099252,52.4712170969593,52.11165082286735,51.18234515503297,50.94163354346632,50.69016214159103,52.31925686439769
Núcleo,Argentina,100.0,101.5039,103.2105,105.2057,107.427,109.2069,110.6653,112.6183,114.231,116.0978,117.6245,119.1358,121.1263,122.9418,125.5123,128.746,131.4884,134.9794,140.4784,144.964,149.8236,161.272,168.5933,174.1546,178.9326,184.3056,191.4115,200.1771,207.7179,214.3182,220.1725,224.9011,235.3317,250.4818,260.0118,270.3554,280.3107,287.1529,293.9922,303.1665,308.3681,313.3195,320.5733,328.6943,338.6645,346.511,358.4989,372.6154,390.7655,406.0674,422.5932,441.72,461.8578,477.9293,495.1809,510.6974,526.6934,543.8748,561.2843,579.5414,605.1759,625.1594,652.9838
Núcleo - constant_prices,Argentina,626.2656271251417,625.7601063646404,623.394198327829,620.7084633815512,617.4164907735358,618.7683510183441,619.6450486285544,619.8430927332148,620.018814494579,618.4135964873348,617.1969259018746,616.6475734338497,607.851865216786,606.0536789120529,604.223839010117,605.8563707793929,602.4942843808186,605.7692748713237,607.9537535823315,608.5026736675541,605.2948898380946,611.7812229433406,606.7878443582543,607.3678693634679,608.2175886213929,608.8252544011787,609.1507746918693,608.4494261120066,610.6093878251429,611.0685630040849,611.256539815686,610.9436127136556,614.6906991906061,617.8121219420286,620.8304161175732,618.9145152781456,618.8088829163212,619.6613891890374,621.9806388135322,620.9004095456162,622.2202471657235,622.8680820955367,623.5698433337593,627.445118675537,629.4812567937392,626.5230301034165,624.4684303430773,627.1091111606496,632.361156222822,631.8496607900566,634.7144432156337,633.0553120418346,635.8462976706185,636.3367153051192,639.4823247965916,640.3111765401276,644.2604126978656,647.1566111515581,645.2871253851523,650.0259668809917,653.928870504,650.1657760000011,652.9838
Núcleo - current_prices_mom,Argentina,,1.5039000000000025,1.6813147081047974,1.9331366479185648,2.111387500867368,1.6568460442905495,1.3354467529066438,1.7647808301247014,1.4320052780054215,1.6342323887561294,1.3150119985047004,1.2848513702502506,1.6707824180473008,1.4988487223666525,2.0908267163812333,2.576400878638996,2.130085594892273,2.654987055892377,4.073954988687167,3.1930887595530644,3.352280566209531,7.641252779935859,4.539721712386524,3.298648285548711,2.7435393610045544,3.0028066433953398,3.855498693474302,4.579453167651892,3.7670642645937,3.177530679830687,2.7315925572350075,2.1476796602663883,4.637860819711426,6.437764228108667,3.80466764451548,3.978127146537181,3.6823011487841617,2.440934291841157,2.381762468705717,3.120592995324345,1.7157568530824063,1.6056784083697373,2.315144764369914,2.5332739813328065,3.0332743829144526,2.3168947439132337,3.459601571090088,3.937668985874154,4.871001037530909,3.915877937023615,4.069718475307305,4.526054844233185,4.558951371909803,3.4797506938282874,3.6096552356174927,3.133501312348685,3.1321874754012717,3.2621255553990425,3.2010124388921923,3.252736625628039,4.423238788462736,3.302097786775726,4.450768875905875
Núcleo - current_prices_yoy,Argentina,,,,,,,,,,,,,21.1263,21.120272225993286,21.60807282204815,22.37549866594681,22.397907416198915,23.5996992864004,26.939880884071155,28.72153104779596,31.15844210415737,38.91047031037624,43.33178887051592,46.18158437682038,47.72398727609115,49.9128856092883,52.50417688146898,55.4821897379336,57.974315605026725,58.77845063765286,56.73050091686696,55.142725090367286,57.07251728032168,55.31635993848902,54.224278188990894,55.23873615741415,56.65714352778644,55.80259091422073,53.59171209671312,51.44914178494942,48.45523664546967,46.19360371634327,45.60097196516368,46.15059686235414,43.9094265668416,38.33779540070377,37.87793477065271,37.82428610636224,39.40441802614028,41.41156157573196,43.74299726319269,45.70211418477968,49.774830794754685,52.53736202183394,54.46729343959711,55.37154127710764,55.52069968951574,56.95744146650468,56.56513869359154,55.5333998541123,54.86932700046447,53.95458980454968,54.51829324276869
Prendas de vestir y calzado,Argentina,100.0,99.0066,98.8523,102.255,106.8806,108.726,109.6911,108.3524,107.6769,111.7682,114.138,115.6644,116.6315,115.7454,115.036,120.0687,124.9254,127.3628,129.8016,129.6084,130.051,142.776,149.9773,153.444,155.1797,154.3105,155.7973,166.0308,176.3303,182.2453,185.7061,186.345,192.1506,210.4983,220.4635,230.249,235.763,238.2562,243.9437,254.1219,257.9206,277.3804,295.818,305.5099,312.2789,330.5055,351.1551,364.0892,377.2469,382.4282,393.1944,435.7025,461.9321,471.6343,487.9626,494.0248,510.8956,541.712,569.4577,592.8289,621.094,635.994,657.5762
Prendas de vestir y calzado - constant_prices,Argentina,626.2656271251417,610.3645332524308,597.0705530092583,603.2994782894892,614.2761594735957,616.0435625662891,614.1902384362544,596.3638833215063,584.4447119122773,595.3512860270886,598.9026327728336,598.6795874345256,585.2954710746682,570.5783182542237,553.7902942131394,565.0225003200076,572.4218978555333,571.587005139906,561.7473571808362,544.045817787684,525.4125899947273,541.61711820377,539.786590390432,535.1392116349954,527.4780723970431,509.7410464970846,495.8116204611613,504.6598485886615,518.3421194708005,519.6216354245619,515.5687840609784,506.2060057115156,501.9008772039401,519.1930167708382,526.4009035118277,527.100432350446,520.4661779339876,514.1447914156576,516.0962037786603,520.4545745803383,520.428084101863,551.4224226672543,575.4165550134899,583.1883773526083,580.4379096190078,597.5836476355576,611.6762815840337,612.7595762150248,610.4845127460724,595.0665540906557,590.5588747559239,624.4312734196038,635.9485875527357,627.9552672063194,630.1605289335458,619.407110606009,624.9362724148881,644.5830954847197,654.6837712393532,664.9295096389918,671.12933264,661.433760000001,657.5762
Prendas de vestir y calzado - current_prices_mom,Argentina,,-0.9933999999999888,-0.1558481959788582,3.4422062005638576,4.523592978338464,1.7265995886999177,0.8876441697478032,-1.2204271814212797,-0.6234287380805559,3.7996079010446993,2.1202810817388285,1.3373284970824797,0.8361258952624961,-0.7597432940500637,-0.6128969272212959,4.37489133836364,4.044934275127488,1.9510844071741973,1.914844836953966,-0.1488425412321747,0.3414902120541629,9.784622955609734,5.043774864122819,2.3114831377815115,1.1311618570944535,-0.5601248101394729,0.963511880267398,6.568470698786166,6.203367086106915,3.354500049055664,1.8989790134505524,0.3440382410701659,3.1155115511551257,9.548604063687538,4.734099990356211,4.438603215498249,2.3947986744784933,1.0575026615711636,2.387136200443063,4.172356162507995,1.4948337785920751,7.544880091004757,6.6470449966904654,3.276305025387249,2.2156401478315546,5.8366415406228,6.247883923263009,3.683301196536792,3.613867151236549,1.3734506499589516,2.8152212624487305,10.810962719713205,6.020071034708319,2.100351978137049,3.4620679624022266,1.2423493111972217,3.4149702606022903,6.031838990196814,5.121854417107263,4.104115195913582,4.767834361651402,2.398992745059525,3.3934596867265965
Prendas de vestir y calzado - current_prices_yoy,Argentina,,,,,,,,,,,,,16.6315,16.906751671100718,16.37159681666487,17.42085961566673,16.883138754834825,17.141070213196464,18.33375725104407,19.617470402132287,20.778922870179198,27.742953720288966,31.399971963763164,32.66311847033312,33.05127688488958,33.31890511415572,35.43351646441116,38.2798347945801,41.148477411319085,43.09146783833269,43.0691917511032,43.77540344607296,47.75019030995533,47.432551689359535,46.99791235073574,50.05409139490629,51.92902164393927,54.40051065870437,56.57761719875762,53.05708338452866,46.27128746449134,52.20167543415389,59.29363655798059,63.948536317046354,62.51778552864265,57.01100673972188,59.28037974540003,58.1284609270833,60.01107043938192,60.51133191916935,61.18243676717208,71.45413283939715,79.09856754365492,70.03158838908587,64.95365393586599,61.705005304247095,63.6023439303776,63.90408026492751,62.16700255812888,62.82518130172497,64.63859610244647,66.30415853224214,67.23946221004165
Recreación y cultura,Argentina,100.0,103.1906,103.7961,105.5114,108.2881,109.0808,111.6195,115.609,116.3997,119.536,121.032,121.8725,122.7547,127.0012,128.2519,129.8108,132.3056,135.6359,140.1805,147.2814,152.1489,162.4851,166.9487,171.6321,176.0803,182.2543,186.2753,189.9687,195.9999,200.6997,208.1341,216.1836,225.1959,242.2378,247.0628,255.3408,261.4482,274.5141,280.5764,287.5823,294.2192,301.4356,314.005,324.3321,335.0449,341.3154,350.1056,367.9236,387.0686,405.7084,415.0224,437.1879,443.676,457.4624,467.7135,482.1844,500.0179,518.8505,539.5742,547.4789,569.1202,593.0751,606.6697
Recreación y cultura - constant_prices,Argentina,626.2656271251417,636.1584218126699,626.9312380916202,622.5120783687214,622.3655011732034,618.0538660447443,624.9878733929689,636.303692275538,631.7900044779846,636.7277215391682,635.0766918095778,630.8127480850999,616.0237154038966,626.0648899417888,617.4124398831161,610.8671351029905,606.2387844979088,608.715558000105,606.6645203394118,618.2302204788809,614.6892189514019,616.3830868847102,600.8687284216686,598.5705969947257,598.5222115463109,602.0490997734672,592.8052562200304,577.4204266833916,576.1630507182541,572.2392091495307,577.8347876490113,587.2625327019025,588.2158044405314,597.4783366798256,589.9120768025635,584.5421525249133,577.1683656117406,592.3875000321374,593.5976822106203,588.9831754104437,593.6708218032327,599.2433092971148,610.7933775396051,619.1181075387865,622.7534469492158,617.1289183574537,609.8481598864635,619.2128445872778,626.3786015744713,631.2910490220997,623.3434696488632,626.560088869452,610.8151512550169,609.0861577049086,604.010607676408,604.5616454544227,611.6304829533085,617.3801971966553,620.3278524804512,614.0639845909918,614.968523312,616.798104000001,606.6697
Recreación y cultura - current_prices_mom,Argentina,,3.190599999999999,0.5867782530579291,1.6525669076198346,2.631658759148303,0.7320287270715875,2.327357335113067,3.5741962649895376,0.6839432916122545,2.6944227519486885,1.251505822513721,0.694444444444442,0.7238712588976126,3.459338013126989,0.984793844467613,1.2154985618146652,1.9218739889131031,2.517127015031861,3.3505878605885275,5.065540499570198,3.3048979708232062,6.793476653462482,2.7470826555788808,2.8052928833827373,2.5917063299930376,3.506354771090248,2.2062579593458143,1.9827642204844231,3.174838802392177,2.39785836625428,3.70424071386255,3.86745852793946,4.168817616137388,7.567588930349078,1.991844377714802,3.3505651194756902,2.391862170087977,4.997510023017937,2.208374724649853,2.4969669580192866,2.307826316153672,2.452729121688879,4.169845897432145,3.288832980366574,3.3030341430897447,1.871540202522115,2.5753892147849067,5.089321621819254,5.203525949409049,4.815632164427686,2.29573752971346,5.340796063055886,1.4840529666992008,3.1073125433875197,2.240861762627921,3.0939667125280623,3.698481327890324,3.7663851634111456,3.994156312849273,1.464988503898068,3.9529011985667495,4.20911083458293,2.2922223509299178
Recreación y cultura - current_prices_yoy,Argentina,,,,,,,,,,,,,22.754699999999996,23.074388558647783,23.561386217786605,23.03011807254951,22.179260694388404,24.344430917264997,25.587822916246704,27.39613697895493,30.712450289820342,35.92984540222191,37.937652852138285,40.82922726620033,43.440780678866055,43.505966872753966,45.24174690589378,46.34275422383962,48.141802009892245,47.96945351488804,48.47578657516558,46.7826894638427,48.01020579182629,49.0830851567313,47.987255965455255,48.77217024088149,48.48236855571009,50.62146681861552,50.6245862978076,51.38404379247736,50.11191332240477,50.192352056330925,50.86667682037687,50.02622770644951,48.779307260922586,40.90096591035752,41.707128713833065,44.09119106699752,48.04791159396012,47.791461349344175,47.917786385455095,52.02183861802345,50.79777254509563,51.7612385531105,48.95097211827837,48.66995897106698,49.23907213630174,52.0149691458399,54.11755767402751,48.80233287562958,47.03341991574619,46.182603071565694,46.17757981255952
Regulados,Argentina,100.0,101.8183,105.9316,110.0057,114.4649,115.6559,116.6875,119.3618,121.1349,123.2159,125.2808,127.1472,138.6978,141.6541,148.4773,151.4854,159.451,160.024,164.7325,168.9885,179.4614,187.9015,201.8885,207.5084,212.85,220.132,229.4204,240.6717,248.5813,257.831,265.016,269.7964,275.5073,284.7479,290.513,301.6025,315.4936,319.0685,321.3104,331.8502,329.6516,329.372,331.8382,333.55,336.9087,343.4046,348.5355,352.7236,362.0665,380.6817,388.8788,406.4306,420.7778,436.6403,450.6922,457.2079,462.3809,476.0569,485.2106,490.2282,498.6315,512.3766,528.2683
Regulados - constant_prices,Argentina,626.2656271251417,627.6983469390522,639.8297155772354,649.0282276550787,657.865498196391,655.3085064088671,653.3649808191406,656.9588358748395,657.4915486332028,656.3293004985778,657.3709102655278,658.1146250657516,696.0314682398846,698.2977997554601,714.7787444884434,712.8640475825629,730.6219874818303,718.1660493527805,712.9191513570871,709.3482110666749,725.0330945404478,712.7995526990929,726.6213290547217,723.6899558382164,723.5076992010593,727.1722666150148,730.1108574464885,731.5350144766859,730.7318022076008,735.133174261011,735.7538437170575,732.9016501615088,719.6301002759767,702.3292882658005,693.6581596587714,690.447333747271,696.4780230767099,688.5336347167743,679.7760207564403,679.6460858564342,665.1657549226921,654.7798842267114,645.4819986135984,636.7141728171902,626.2177225565268,620.9063797208507,607.113206215806,593.6313509355342,585.9186406413833,592.348962300303,584.0770533467262,582.4799653770489,579.2908689037795,581.3626707377888,582.0291045629797,573.2461695956176,565.5922581479291,566.4600936085219,557.8280975976078,549.8503811760959,538.80125364,532.8716640000009,528.2683
Regulados - current_prices_mom,Argentina,,1.818299999999984,4.03984352518163,3.845972306658263,4.053608131215025,1.040493636040396,0.8919562253201008,2.291847884306386,1.485483630441231,1.717919443529481,1.6758389136466878,1.4897733730946827,9.084431273358762,2.131468559703187,4.816803749414955,2.025966258815304,5.258328525389233,0.359358047299807,2.9423711443283374,2.5835824746179403,6.197403965358594,4.703016916172498,7.443793689778944,2.783665240962208,2.574160853247376,3.421188630490968,4.21946831900859,4.904228220332629,3.2864686624975104,3.72099590757633,2.786709123418052,1.803815618679616,2.1167443301689737,3.354030909525818,2.0246330174866767,3.817212999074071,4.605764209514174,1.1331133183050124,0.7026390884716127,3.280254856363185,-0.6625278514221122,-0.0848168187261855,0.7487582429593242,0.5158538106824428,1.006955478938698,1.9280891232550608,1.4941267531069835,1.2016279546846589,2.648787889440918,5.141375962702965,2.153268728178958,4.513437091453687,3.53004916460522,3.7698043955741056,3.2181866859289032,1.44570951083689,1.1314327683314307,2.9577346296094875,1.9228163692197373,1.0341076637649715,1.7141608744662085,2.7565647176321706,3.101566308843906
Regulados - current_prices_yoy,Argentina,,,,,,,,,,,,,38.6978,39.12440101632026,40.16336957055309,37.706864280669095,39.30121810266727,38.362158783079806,41.1740760578468,41.57670209396975,48.15003768525834,52.49777017414148,61.14879534613444,63.20327934866046,53.46314072753857,55.40107910748788,54.51547138855568,58.87451860047239,55.89823833027074,61.12020696895466,60.876572625316825,59.65370424614693,53.51897399663659,51.5410467718459,43.89774553775969,45.344718575248045,48.223443739722825,44.94416986171932,40.05310774455977,37.88501099215238,32.6131933496204,27.7472452885805,25.21440214930417,23.63026341344807,22.2866689920739,20.59951978574732,19.97242808411328,16.94982634427764,14.761915931099722,19.310336181729014,21.029011199139514,22.47411633321301,27.643184501455487,32.567522436636985,35.81685291205172,37.07327237295757,37.24219647637474,38.6285739911463,39.21411161847215,38.98366879902567,37.71820922399613,34.594491933812435,35.84394418003758
Restaurantes y hoteles,Argentina,100.0,103.1002,104.8886,105.9567,107.9795,109.5541,110.9475,113.777,114.5928,116.2141,117.834,119.9896,122.136,125.7038,128.3425,130.5949,133.5827,136.7886,140.423,144.436,147.9425,156.4246,161.2576,165.4071,169.794,176.1325,182.5376,190.4396,198.2112,202.6055,207.737,213.878,221.5727,233.2019,239.127,247.0036,255.1194,265.7678,273.9206,279.826,284.0325,288.4158,294.9019,300.6189,306.2356,311.5692,322.1058,332.4733,347.7424,366.4717,386.2568,398.4108,413.8512,429.2946,442.6958,463.7774,477.4438,496.8871,517.4057,543.1712,575.1289,607.7867,634.0233
